,rank,lemma,Spanish,lemma (disambiguated),show
5970,5309.0,disfrutar,disfrute,,*disfrute* (disfrutar)
5971,5310.0,creer,creerme,,*creerme* (creer)
5972,5311.0,costo,costo,costo,costo
5973,5311.0,costar,costo,costar,*costo* (costar)
5974,5312.0,conseguir,consiga,,*consiga* (conseguir)
5975,5313.0,condena,condena,,condena
5976,5314.0,bajar,bájate,,*bájate* (bajar)
5977,5315.0,alivio,alivio,alivio,alivio
5978,5315.0,aliviar,alivio,aliviar,*alivio* (aliviar)
5979,5316.0,traer,traerá,,*traerá* (traer)
5980,5317.0,quedar,quedaremos,,*quedaremos* (quedar)
5981,5318.0,micrófono,micrófono,,micrófono
5982,5319.0,matemática,matemáticas,,*matemáticas* (matemática)
5983,5320.0,interesar,interesan,,*interesan* (interesar)
5984,5321.0,ido,ida,ido,*ida* (ido)
5985,5321.0,ir,ida,ir,*ida* (ir)
5986,5322.0,oler,hueles,,*hueles* (oler)
5987,5323.0,giro,giro,giro,giro
5988,5323.0,girar,giro,girar,*giro* (girar)
5989,5324.0,desgraciado,desgraciados,desgraciado,*desgraciados* (desgraciado)
5990,5324.0,desgraciar,desgraciados,desgraciar,*desgraciados* (desgraciar)
5991,5325.0,arroz,arroz,,arroz
5992,5326.0,andar,andan,,*andan* (andar)
5993,5327.0,unido,unido,unido,unido
5994,5327.0,unir,unido,unir,*unido* (unir)
5995,5328.0,trasero,traseros,,*traseros* (trasero)
5996,5329.0,torre,torres,,*torres* (torre)
5997,5330.0,seda,seda,seda,seda
5998,5330.0,sedar,seda,sedar,*seda* (sedar)
5999,5331.0,engañar,engañando,,*engañando* (engañar)
6000,5332.0,encontrar,encuentres,,*encuentres* (encontrar)
6001,5333.0,controlar,controles,controlar,*controles* (controlar)
6002,5333.0,control,controles,control,*controles* (control)
6003,5334.0,choque,choque,choque,choque
6004,5334.0,chocar,choque,chocar,*choque* (chocar)
6005,5335.0,celo,celos,,*celos* (celo)
6006,5336.0,aclarar,aclarar,,aclarar
6007,5337.0,sentir,sentiría,,*sentiría* (sentir)
6008,5338.0,santuario,santuario,,santuario
6009,5339.0,quedar,queden,,*queden* (quedar)
6010,5340.0,pirata,piratas,,*piratas* (pirata)
6011,5341.0,impulso,impulso,,impulso
6012,5342.0,impedir,impedir,,impedir
6013,5343.0,gritar,grita,,*grita* (gritar)
6014,5344.0,enviar,envíe,,*envíe* (enviar)
6015,5345.0,entrar,entraste,,*entraste* (entrar)
6016,5346.0,deber,debieron,,*debieron* (deber)
6017,5347.0,creer,creías,,*creías* (creer)
6018,5348.0,cobrar,cobrar,,cobrar
6019,5349.0,audición,audición,,audición
6020,5350.0,asesinado,asesinados,asesinado,*asesinados* (asesinado)
6021,5350.0,asesinar,asesinados,asesinar,*asesinados* (asesinar)
6022,5351.0,afueras,afueras,,afueras
6023,5352.0,tribu,tribu,,tribu
6024,5353.0,testamento,testamento,,testamento
6025,5354.0,postre,postre,,postre
6026,5355.0,parar,paró,,*paró* (parar)
6027,5356.0,ópera,ópera,,ópera
6028,5357.0,fallar,falló,,*falló* (fallar)
6029,5358.0,estatal,estatal,,estatal
6030,5359.0,esclavo,esclavo,,esclavo
6031,5360.0,dejar,déjate,,*déjate* (dejar)
6032,5361.0,costilla,costillas,,*costillas* (costilla)
6033,5362.0,costar,costará,,*costará* (costar)
6034,5363.0,chiste,chistes,,*chistes* (chiste)
6035,5364.0,arreglar,arreglaré,,*arreglaré* (arreglar)
6036,5365.0,alcanzar,alcanza,,*alcanza* (alcanzar)
6037,5366.0,valiente,valientes,,*valientes* (valiente)
6038,5367.0,privilegio,privilegio,,privilegio
6039,5368.0,orina,orina,,orina
6040,5369.0,jovencito,jovencito,jovencito,jovencito
6041,5369.0,joven,jovencito,joven,*jovencito* (joven)
6042,5370.0,invasión,invasión,,invasión
6043,5371.0,estar,estuvieran,,*estuvieran* (estar)
6044,5372.0,estupidez,estupideces,,*estupideces* (estupidez)
6045,5373.0,encajar,encaja,,*encaja* (encajar)
6046,5374.0,durar,durará,,*durará* (durar)
6047,5375.0,descansar,descanse,,*descanse* (descansar)
6048,5376.0,dejar,déjanos,,*déjanos* (dejar)
6049,5377.0,cama,camas,,*camas* (cama)
6050,5378.0,cable,cables,,*cables* (cable)
6051,5379.0,bárbaro,bárbara,,*bárbara* (bárbaro)
6052,5380.0,avanzar,avanzando,,*avanzando* (avanzar)
6053,5381.0,usualmente,usualmente,,usualmente
6054,5382.0,sagrado,sagrada,,*sagrada* (sagrado)
6055,5383.0,sable,sable,,sable
6056,5384.0,retirar,retírense,,*retírense* (retirar)
6057,5385.0,retirado,retirada,retirado,*retirada* (retirado)
6058,5385.0,retirar,retirada,retirar,*retirada* (retirar)
6059,5386.0,psicópata,psicópata,,psicópata
6060,5387.0,preocupar,preocupo,,*preocupo* (preocupar)
6061,5388.0,plaga,plaga,plaga,plaga
6062,5388.0,plagar,plaga,plagar,*plaga* (plagar)
6063,5389.0,ohh,ohh,,ohh
6064,5390.0,malvado,malvada,,*malvada* (malvado)
6065,5391.0,existir,existir,,existir
6066,5392.0,entender,entendemos,,*entendemos* (entender)
6067,5393.0,bendito,bendito,bendito,bendito
6068,5393.0,bendecir,bendito,bendecir,*bendito* (bendecir)
6069,5394.0,arreglar,arregla,,*arregla* (arreglar)
6070,5395.0,supuestamente,supuestamente,,supuestamente
6071,5396.0,residente,residente,,residente
6072,5397.0,rescatar,rescatar,,rescatar
6073,5398.0,pesado,pesada,pesado,*pesada* (pesado)
6074,5398.0,pesar,pesada,pesar,*pesada* (pesar)
6075,5399.0,oír,oímos,,*oímos* (oír)
6076,5400.0,loco,locas,,*locas* (loco)
6077,5401.0,llegar,llegarán,,*llegarán* (llegar)
6078,5402.0,hermanito,hermanito,hermanito,hermanito
6079,5402.0,hermano,hermanito,hermano,*hermanito* (hermano)
6080,5403.0,hamburguesa,hamburguesas,,*hamburguesas* (hamburguesa)
6081,5404.0,firmado,firmado,firmado,firmado
6082,5404.0,firmar,firmado,firmar,*firmado* (firmar)
6083,5405.0,entrenar,entrenar,,entrenar
6084,5406.0,encendido,encendido,encendido,encendido
6085,5406.0,encender,encendido,encender,*encendido* (encender)
6086,5407.0,disfrutar,disfruten,,*disfruten* (disfrutar)
6087,5408.0,desear,deseaba,,*deseaba* (desear)
6088,5409.0,conocer,conocías,,*conocías* (conocer)
6089,5410.0,cambiar,cambiaron,,*cambiaron* (cambiar)
6090,5411.0,boxeo,boxeo,boxeo,boxeo
6091,5411.0,boxear,boxeo,boxear,*boxeo* (boxear)
6092,5412.0,autorizado,autorizado,autorizado,autorizado
6093,5412.0,autorizar,autorizado,autorizar,*autorizado* (autorizar)
6094,5413.0,armadura,armadura,,armadura
6095,5414.0,sobrevivir,sobrevivió,,*sobrevivió* (sobrevivir)
6096,5415.0,preocupado,preocupados,preocupado,*preocupados* (preocupado)
6097,5415.0,preocupar,preocupados,preocupar,*preocupados* (preocupar)
6098,5416.0,ocasión,ocasiones,,*ocasiones* (ocasión)
6099,5417.0,necesitar,necesitarás,,*necesitarás* (necesitar)
6100,5418.0,mutante,mutante,,mutante
6101,5419.0,músculo,músculos,,*músculos* (músculo)
6102,5420.0,mantener,mantienen,,*mantienen* (mantener)
6103,5421.0,justo,justa,,*justa* (justo)
6104,5422.0,increíble,increíbles,,*increíbles* (increíble)
6105,5423.0,incómodo,incómodo,,incómodo
6106,5424.0,harto,harta,harto,*harta* (harto)
6107,5424.0,hartar,harta,hartar,*harta* (hartar)
6108,5425.0,expedición,expedición,,expedición
6109,5426.0,esfuerzo,esfuerzos,,*esfuerzos* (esfuerzo)
6110,5427.0,directo,directa,,*directa* (directo)
6111,5428.0,deber,deberes,,*deberes* (deber)
6112,5429.0,contratado,contratado,contratado,contratado
6113,5429.0,contratar,contratado,contratar,*contratado* (contratar)
6114,5430.0,usar,usé,,*usé* (usar)
6115,5431.0,sentar,sentar,,sentar
6116,5432.0,presente,presentes,presente,*presentes* (presente)
6117,5432.0,presentar,presentes,presentar,*presentes* (presentar)
6118,5433.0,mierda,mierdas,,*mierdas* (mierda)
6119,5434.0,merecer,merecen,,*merecen* (merecer)
6120,5435.0,llamar,llamaban,,*llamaban* (llamar)
6121,5436.0,ejecución,ejecución,,ejecución
6122,5437.0,dar,darás,,*darás* (dar)
6123,5438.0,creer,créame,,*créame* (creer)
6124,5439.0,buscar,busquemos,,*busquemos* (buscar)
6125,5440.0,afirmativo,afirmativo,,afirmativo
6126,5441.0,admitir,admito,,*admito* (admitir)
6127,5442.0,talla,talla,talla,talla
6128,5442.0,tallar,talla,tallar,*talla* (tallar)
6129,5443.0,rodeado,rodeado,rodeado,rodeado
6130,5443.0,rodear,rodeado,rodear,*rodeado* (rodear)
6131,5444.0,reparar,reparar,,reparar
6132,5445.0,quitar,quitó,,*quitó* (quitar)
6133,5446.0,patada,patada,,patada
6134,5447.0,leer,lea,,*lea* (leer)
6135,5448.0,jugar,jugado,,*jugado* (jugar)
6136,5449.0,humilde,humilde,,humilde
6137,5450.0,encantar,encantó,,*encantó* (encantar)
6138,5451.0,encantar,encantará,,*encantará* (encantar)
6139,5452.0,elefante,elefante,,elefante
6140,5453.0,echar,echaré,,*echaré* (echar)
6141,5454.0,demostración,demostración,,demostración
6142,5455.0,creación,creación,,creación
6143,5456.0,compañia,compañia,,compañia
6144,5457.0,camarada,camaradas,,*camaradas* (camarada)
6145,5458.0,bebido,bebido,bebido,bebido
6146,5458.0,beber,bebido,beber,*bebido* (beber)
6147,5459.0,bata,bata,bata,bata
6148,5459.0,batir,bata,batir,*bata* (batir)
6149,5460.0,soga,soga,,soga
6150,5461.0,signo,signos,,*signos* (signo)
6151,5462.0,sentir,sentirte,,*sentirte* (sentir)
6152,5463.0,poner,póngase,,*póngase* (poner)
6153,5464.0,perder,perderé,,*perderé* (perder)
6154,5465.0,pegar,pegar,,pegar
6155,5466.0,onda,ondas,,*ondas* (onda)
6156,5467.0,mapa,mapas,,*mapas* (mapa)
6157,5468.0,mantener,mantenerte,,*mantenerte* (mantener)
6158,5469.0,lleno,llenos,,*llenos* (lleno)
6159,5470.0,intentar,intentes,,*intentes* (intentar)
6160,5471.0,informar,informar,,informar
6161,5472.0,independiente,independiente,,independiente
6162,5473.0,ir,fuéramos,ir,*fuéramos* (ir)
6163,5473.0,ser,fuéramos,ser,*fuéramos* (ser)
6164,5474.0,encontrar,encontrarnos,,*encontrarnos* (encontrar)
6165,5475.0,distinto,distintas,,*distintas* (distinto)
6166,5476.0,conque,conque,,conque
6167,5477.0,conocer,conozcas,,*conozcas* (conocer)
6168,5478.0,cometa,cometa,cometa,cometa
6169,5478.0,cometer,cometa,cometer,*cometa* (cometer)
6170,5479.0,acostado,acostado,acostado,acostado
6171,5479.0,acostar,acostado,acostar,*acostado* (acostar)
6172,5480.0,pentágono,pentágono,,pentágono
6173,5481.0,pensar,pensaría,,*pensaría* (pensar)
6174,5482.0,galería,galería,,galería
6175,5483.0,dormir,duermo,,*duermo* (dormir)
6176,5484.0,decepcionado,decepcionado,,decepcionado
6177,5485.0,blanco,blancas,,*blancas* (blanco)
6178,5486.0,bajar,bajó,,*bajó* (bajar)
6179,5487.0,ausencia,ausencia,,ausencia
6180,5488.0,asistencia,asistencia,,asistencia
6181,5489.0,usar,usaste,,*usaste* (usar)
6182,5490.0,suma,suma,suma,suma
6183,5490.0,sumar,suma,sumar,*suma* (sumar)
6184,5491.0,ogro,ogro,,ogro
6185,5492.0,griego,griego,,griego
6186,5493.0,caballería,caballería,,caballería
6187,5494.0,bondad,bondad,,bondad
6188,5495.0,bolsillo,bolsillos,,*bolsillos* (bolsillo)
6189,5496.0,avanzado,avanzada,avanzado,*avanzada* (avanzado)
6190,5496.0,avanzar,avanzada,avanzar,*avanzada* (avanzar)
6191,5497.0,ancestro,ancestros,,*ancestros* (ancestro)
6192,5498.0,altura,alturas,,*alturas* (altura)
6193,5499.0,puño,puño,,puño
6194,5500.0,otoño,otoño,,otoño
6195,5501.0,observar,observar,,observar
6196,5502.0,mandar,mande,,*mande* (mandar)
6197,5503.0,ligero,ligera,,*ligera* (ligero)
6198,5504.0,iris,iris,,iris
6199,5505.0,horno,horno,,horno
6200,5506.0,grosero,grosero,,grosero
6201,5507.0,elemento,elementos,,*elementos* (elemento)
6202,5508.0,deber,debías,,*debías* (deber)
6203,5509.0,culpar,culpo,,*culpo* (culpar)
6204,5510.0,comenzar,comencemos,,*comencemos* (comenzar)
6205,5511.0,beber,bebo,,*bebo* (beber)
6206,5512.0,veloz,veloz,,veloz
6207,5513.0,telefónico,telefónica,,*telefónica* (telefónico)
6208,5514.0,tatuaje,tatuaje,,tatuaje
6209,5515.0,sacar,sácalo,,*sácalo* (sacar)
6210,5516.0,resuelto,resuelto,resuelto,resuelto
6211,5516.0,resolver,resuelto,resolver,*resuelto* (resolver)
6212,5517.0,quedar,quedaría,,*quedaría* (quedar)
6213,5518.0,país,pais,,*pais* (país)
6214,5519.0,nocturno,nocturno,,nocturno
6215,5520.0,líquido,líquido,,líquido
6216,5521.0,fila,filas,,*filas* (fila)
6217,5522.0,estar,estes,,*estes* (estar)
6218,5523.0,espía,espías,,*espías* (espía)
6219,5524.0,especialidad,especialidad,,especialidad
6220,5525.0,ave,aves,,*aves* (ave)
6221,5526.0,amable,amables,,*amables* (amable)
6222,5527.0,uniforme,uniformes,,*uniformes* (uniforme)
6223,5528.0,sentir,sentirlo,,*sentirlo* (sentir)
6224,5529.0,retroceder,retrocede,,*retrocede* (retroceder)
6225,5530.0,reconocer,reconocer,,reconocer
6226,5531.0,rebelde,rebelde,,rebelde
6227,5532.0,pleno,plena,,*plena* (pleno)
6228,5533.0,pervertido,pervertido,pervertido,pervertido
6229,5533.0,pervertir,pervertido,pervertir,*pervertido* (pervertir)
6230,5534.0,obedecer,obedecer,,obedecer
6231,5535.0,mentido,mentido,mentido,mentido
6232,5535.0,mentir,mentido,mentir,*mentido* (mentir)
6233,5536.0,matar,matara,,*matara* (matar)
6234,5537.0,llamar,llamarla,,*llamarla* (llamar)
6235,5538.0,jade,jade,,jade
6236,5539.0,entender,entienda,,*entienda* (entender)
6237,5540.0,ego,ego,,ego
6238,5541.0,echar,echó,,*echó* (echar)
6239,5542.0,considerar,considero,,*considero* (considerar)
6240,5543.0,cobarde,cobardes,,*cobardes* (cobarde)
6241,5544.0,césped,césped,,césped
6242,5545.0,capullo,capullo,,capullo
6243,5546.0,baño,baños,,*baños* (baño)
6244,5547.0,supervivencia,supervivencia,,supervivencia
6245,5548.0,soñado,soñado,soñado,soñado
6246,5548.0,soñar,soñado,soñar,*soñado* (soñar)
6247,5549.0,separado,separados,separado,*separados* (separado)
6248,5549.0,separar,separados,separar,*separados* (separar)
6249,5550.0,respirar,respirando,,*respirando* (respirar)
6250,5551.0,negro,negras,,*negras* (negro)
6251,5552.0,infantería,infantería,,infantería
6252,5553.0,identificado,identificado,identificado,identificado
6253,5553.0,identificar,identificado,identificar,*identificado* (identificar)
6254,5554.0,honesto,honesta,,*honesta* (honesto)
6255,5555.0,hambriento,hambriento,,hambriento
6256,5556.0,escribir,escribo,,*escribo* (escribir)
6257,5557.0,despedir,despedirme,,*despedirme* (despedir)
6258,5558.0,dar,demos,,*demos* (dar)
6259,5559.0,cortesía,cortesía,,cortesía
6260,5560.0,colonia,colonia,,colonia
6261,5561.0,ayudar,ayudes,,*ayudes* (ayudar)
6262,5562.0,amiguito,amiguito,amiguito,amiguito
6263,5562.0,amigo,amiguito,amigo,*amiguito* (amigo)
6264,5563.0,alfa,alfa,,alfa
6265,5564.0,temer,temen,,*temen* (temer)
6266,5565.0,soltar,suéltenme,,*suéltenme* (soltar)
6267,5566.0,sensacional,sensacional,,sensacional
6268,5567.0,sacar,sacarle,,*sacarle* (sacar)
6269,5568.0,prostituta,prostitutas,,*prostitutas* (prostituta)
6270,5569.0,poner,pondrás,,*pondrás* (poner)
6271,5570.0,literalmente,literalmente,,literalmente
6272,5571.0,licor,licor,,licor
6273,5572.0,juzgar,juzgar,,juzgar
6274,5573.0,equilibrio,equilibrio,,equilibrio
6275,5574.0,enviar,envíen,,*envíen* (enviar)
6276,5575.0,entregado,entregado,entregado,entregado
6277,5575.0,entregar,entregado,entregar,*entregado* (entregar)
6278,5576.0,corazón,corazon,,*corazon* (corazón)
6279,5577.0,consulta,consulta,consulta,consulta
6280,5577.0,consultar,consulta,consultar,*consulta* (consultar)
6281,5578.0,boxeador,boxeador,,boxeador
6282,5579.0,bahía,bahía,,bahía
6283,5580.0,usar,usen,,*usen* (usar)
6284,5581.0,taller,taller,,taller
6285,5582.0,romper,rompiste,,*rompiste* (romper)
6286,5583.0,quitar,quitaron,,*quitaron* (quitar)
6287,5584.0,patata,patatas,,*patatas* (patata)
6288,5585.0,operar,operar,,operar
6289,5586.0,mochila,mochila,,mochila
6290,5587.0,interesado,interesada,interesado,*interesada* (interesado)
6291,5587.0,interesar,interesada,interesar,*interesada* (interesar)
6292,5588.0,inspiración,inspiración,,inspiración
6293,5589.0,explicar,explicaré,,*explicaré* (explicar)
6294,5590.0,estar,estuviese,,*estuviese* (estar)
6295,5591.0,enero,enero,,enero
6296,5592.0,cumplir,cumple,,*cumple* (cumplir)
6297,5593.0,claudia,claudia,claudia,claudia
6298,5593.0,Claudia,claudia,Claudia,*claudia* (Claudia)
6299,5594.0,lógico,lógico,,lógico
6300,5595.0,isla,islas,,*islas* (isla)
6301,5596.0,insignificante,insignificante,,insignificante
6302,5597.0,hermandad,hermandad,,hermandad
6303,5598.0,goma,goma,,goma
6304,5599.0,franco,franco,franco,franco
6305,5599.0,Franco,franco,Franco,*franco* (Franco)
6306,5600.0,dormir,duermes,,*duermes* (dormir)
6307,5601.0,chimenea,chimenea,,chimenea
6308,5602.0,tratar,trataron,,*trataron* (tratar)
6309,5603.0,tardar,tardará,,*tardará* (tardar)
6310,5604.0,sábana,sábanas,,*sábanas* (sábana)
6311,5605.0,polo,polo,,polo
6312,5606.0,poder,podia,,*podia* (poder)
6313,5607.0,perspectiva,perspectiva,,perspectiva
6314,5608.0,papá,papás,,*papás* (papá)
6315,5609.0,ministerio,ministerio,,ministerio
6316,5610.0,gesto,gesto,gesto,gesto
6317,5610.0,gestar,gesto,gestar,*gesto* (gestar)
6318,5611.0,fumar,fumando,,*fumando* (fumar)
6319,5612.0,disfrutar,disfrutando,,*disfrutando* (disfrutar)
6320,5613.0,deber,debas,,*debas* (deber)
6321,5614.0,culpar,culpar,,culpar
6322,5615.0,atrever,atreve,,*atreve* (atrever)
6323,5616.0,arriesgar,arriesgar,,arriesgar
6324,5617.0,Arabia,arabia,Arabia,*arabia* (Arabia)
6325,5617.0,arabio,arabia,arabio,*arabia* (arabio)
6326,5618.0,vital,vital,,vital
6327,5619.0,túnel,túneles,,*túneles* (túnel)
6328,5620.0,transferencia,transferencia,,transferencia
6329,5621.0,suicidar,suicidó,,*suicidó* (suicidar)
6330,5622.0,sucio,sucios,,*sucios* (sucio)
6331,5623.0,en,seguida,en,*seguida* (en)
6332,5623.0,seguida,seguida,seguida,seguida
6333,5623.0,seguido,seguida,seguido,*seguida* (seguido)
6334,5623.0,seguir,seguida,seguir,*seguida* (seguir)
6335,5624.0,regresar,regresamos,,*regresamos* (regresar)
6336,5625.0,recibir,recibirá,,*recibirá* (recibir)
6337,5626.0,oculto,oculto,oculto,oculto
6338,5626.0,ocultar,oculto,ocultar,*oculto* (ocultar)
6339,5627.0,honorable,honorable,,honorable
6340,5628.0,hmm,hmm,,hmm
6341,5629.0,generación,generaciones,,*generaciones* (generación)
6342,5630.0,escolar,escolar,,escolar
6343,5631.0,dar,dámela,,*dámela* (dar)
6344,5632.0,controlado,controlado,controlado,controlado
6345,5632.0,controlar,controlado,controlar,*controlado* (controlar)
6346,5633.0,constantemente,constantemente,,constantemente
6347,5634.0,cheque,cheques,,*cheques* (cheque)
6348,5635.0,bromear,bromeo,,*bromeo* (bromear)
6349,5636.0,Australia,australia,,*australia* (Australia)
6350,5637.0,asegurar,asegurarnos,,*asegurarnos* (asegurar)
6351,5638.0,apetito,apetito,,apetito
6352,5639.0,vivir,vivió,,*vivió* (vivir)
6353,5640.0,vía,vías,,*vías* (vía)
6354,5641.0,pedir,piden,,*piden* (pedir)
6355,5642.0,órbita,órbita,,órbita
6356,5643.0,manzana,manzanas,,*manzanas* (manzana)
6357,5644.0,interesante,interesantes,,*interesantes* (interesante)
6358,5645.0,herir,herir,,herir
6359,5646.0,examen,exámenes,,*exámenes* (examen)
6360,5647.0,enfadado,enfadada,enfadado,*enfadada* (enfadado)
6361,5647.0,enfadar,enfadada,enfadar,*enfadada* (enfadar)
6362,5648.0,cuadra,cuadras,,*cuadras* (cuadra)
6363,5649.0,cometer,cometí,,*cometí* (cometer)
6364,5650.0,colorado,colorado,colorado,colorado
6365,5650.0,colorar,colorado,colorar,*colorado* (colorar)
6366,5651.0,Asia,asia,,*asia* (Asia)
6367,5652.0,término,término,,término
6368,5653.0,síndrome,síndrome,,síndrome
6369,5654.0,refrigerador,refrigerador,,refrigerador
6370,5655.0,ofrecer,ofrezco,,*ofrezco* (ofrecer)
6371,5656.0,mentir,mentiste,,*mentiste* (mentir)
6372,5657.0,mecanismo,mecanismo,,mecanismo
6373,5658.0,manejar,manejarlo,,*manejarlo* (manejar)
6374,5659.0,especialista,especialista,,especialista
6375,5660.0,dejar,dejarlos,,*dejarlos* (dejar)
6376,5661.0,crucero,crucero,,crucero
6377,5662.0,avisar,avísame,,*avísame* (avisar)
6378,5663.0,arder,ardiendo,,*ardiendo* (arder)
6379,5664.0,saludar,saludar,,saludar
6380,5665.0,papito,papito,papito,papito
6381,5665.0,papá,papito,papá,*papito* (papá)
6382,5666.0,oficio,oficio,,oficio
6383,5667.0,meter,metieron,,*metieron* (meter)
6384,5668.0,estadounidense,estadounidenses,,*estadounidenses* (estadounidense)
6385,5669.0,divertir,divertirnos,,*divertirnos* (divertir)
6386,5670.0,contar,cuentan,,*cuentan* (contar)
6387,5671.0,tonelada,toneladas,,*toneladas* (tonelada)
6388,5672.0,tobillo,tobillo,,tobillo
6389,5673.0,técnico,técnico,,técnico
6390,5674.0,Arabia,saudita,Arabia,*saudita* (Arabia)
6391,5674.0,Saudita,saudita,Saudita,*saudita* (Saudita)
6392,5675.0,salvador,salvador,,salvador
6393,5676.0,saber,sabré,,*sabré* (saber)
6394,5677.0,prestar,presta,,*presta* (prestar)
6395,5678.0,ordenar,ordenar,,ordenar
6396,5679.0,nacer,naciste,,*naciste* (nacer)
6397,5680.0,mostrar,mostró,,*mostró* (mostrar)
6398,5681.0,moderno,moderna,,*moderna* (moderno)
6399,5682.0,mito,mito,,mito
6400,5683.0,juramento,juramento,,juramento
6401,5684.0,garra,garras,,*garras* (garra)
6402,5685.0,consejero,consejero,,consejero
6403,5686.0,confusión,confusión,,confusión
6404,5687.0,aguardar,aguarda,,*aguarda* (aguardar)
6405,5688.0,vuestro,vuestras,,*vuestras* (vuestro)
6406,5689.0,venta,ventas,,*ventas* (venta)
6407,5690.0,sirviente,sirviente,,sirviente
6408,5691.0,sierra,sierra,,sierra
6409,5692.0,serio,serios,,*serios* (serio)
6410,5693.0,poner,pónganse,,*pónganse* (poner)
6411,5694.0,perder,perderte,,*perderte* (perder)
